latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count
40.73826396,-73.99931776,1,0,0,2,1,0,1,4,200,1,0,1,1125,17,47,77,352,4,85,7,10,10,10,10,8,1
40.82024225,-73.93799064,1,0,1,2,1,1,1,4,60,1,0,5,1125,22,22,43,318,4,70,8,5,9,9,7,7,6
40.81927953,-73.95492412,1,0,1,3,1,1,2,4,55,1,24,1,1125,30,60,90,365,50,86,9,9,9,10,8,9,5
40.73119057,-74.00614579,1,0,0,2,1,1,1,4,200,1,0,8,1125,12,12,12,74,12,90,9,9,9,10,10,9,1
40.72698526,-73.97968592,1,0,0,2,1,1,1,4,110,2,10,3,90,25,50,65,283,67,95,9,9,10,10,10,9,2
40.68902342,-73.97220744,1,0,0,2,1,0,1,4,119,1,0,1,1125,14,27,57,332,2,100,10,10,10,10,10,9,1
40.67411063,-73.96086894,1,0,0,3,2,1,2,4,200,2,10,1,1125,29,59,89,364,5,91,10,9,10,10,7,10,1
40.71302664,-73.96890453,1,0,0,2,1,1,1,4,210,2,40,2,1125,0,0,0,90,14,100,10,9,10,10,10,10,1
40.69783304,-73.93674333,1,2,1,2,1,1,1,4,60,1,10,3,180,1,31,61,336,13,98,10,10,10,10,8,9,2
40.81821847,-73.94094688,1,0,0,6,1,2,2,4,99,2,20,1,365,17,30,60,331,111,91,9,9,9,9,8,9,1
40.79763697,-73.94090341,1,0,1,6,2,1,2,4,145,3,25,1,1125,30,60,90,365,11,100,10,9,10,10,10,10,1
40.72788016,-73.98871974,1,0,1,2,1,1,1,4,80,1,0,1,1125,7,10,35,37,4,95,9,9,10,10,10,10,1
40.77164057,-73.9573916,1,0,0,2,1,0,1,4,135,1,0,7,1125,1,1,1,64,8,98,10,10,10,10,10,10,1
40.76810244,-73.94874323,1,0,0,3,1,1,1,4,175,2,15,1,1125,9,13,13,257,11,95,10,9,10,10,10,10,1
40.77073405,-73.93228768,1,0,1,1,1,1,1,4,55,1,0,1,1125,0,30,60,335,2,100,10,10,10,10,10,10,1
40.72686469,-73.97969869,1,0,0,3,1,1,2,4,220,1,0,5,90,24,39,63,326,33,91,9,8,9,9,9,9,1
40.82075694,-73.95516496,1,0,1,2,1,1,1,4,65,1,0,1,1125,23,53,83,358,1,100,10,10,10,10,10,10,1
40.75943683,-73.99004616,1,0,1,1,1,1,1,4,96,1,0,10,365,0,5,35,310,2,100,10,9,8,9,9,9,1
40.80716231,-73.94092372,1,0,1,2,1,1,1,4,60,1,40,3,29,8,8,8,70,13,92,9,9,9,9,9,9,2
40.68798503,-73.97528975,1,0,0,4,1,0,1,4,150,2,50,2,1125,1,1,1,257,5,88,10,9,10,10,10,9,1
40.74394081,-73.9868378,1,0,1,1,1,1,1,4,89,1,0,3,365,27,40,57,57,10,88,8,7,9,10,10,9,2
40.76228443,-73.98918467,1,0,0,2,1,1,1,4,200,1,0,3,1125,0,0,0,1,2,100,10,10,10,10,10,10,3
40.752264,-73.98337734,1,0,1,3,1,1,2,4,125,1,25,2,180,30,60,90,349,112,93,10,9,10,9,10,9,5
40.65272192,-73.96006138,1,0,1,2,1,1,1,0,70,1,10,1,1125,30,60,90,365,12,97,10,10,10,10,9,9,1
40.77162271,-73.96157013,1,0,0,4,1,1,1,4,215,2,25,1,1125,19,40,70,345,79,92,9,9,9,10,10,9,7
40.82239907,-73.94786136,1,0,1,2,1,1,1,4,80,2,0,1,60,20,50,80,355,43,92,9,9,10,10,8,9,1
40.71444546,-73.9912072,1,0,1,2,1,1,1,4,150,1,0,1,1125,5,13,13,13,10,94,10,9,10,10,10,10,3
40.70771194,-73.92203618,1,0,0,6,1,2,3,4,235,4,20,1,1125,30,57,87,357,88,95,9,9,10,10,9,9,5
40.68391137,-73.96200746,1,1,0,7,2.5,4,5,4,500,1,0,3,1125,0,0,0,182,3,100,10,10,10,10,10,9,1
40.62800446,-73.90225251,1,1,1,2,1,1,1,4,47,2,0,3,28,28,58,88,363,36,96,9,8,10,10,8,9,4
40.72482468,-73.98097482,1,5,0,2,1,1,1,4,90,1,0,1,17,14,25,30,265,69,93,9,9,10,10,9,9,1
40.81951452,-73.93672161,1,0,0,3,1,1,1,4,175,1,25,1,1125,0,2,32,307,22,91,9,9,9,10,8,9,1
40.64744713,-74.09027036,1,1,1,5,1.5,1,2,4,89,4,20,2,1125,30,60,90,365,54,86,9,9,9,9,8,9,15
40.67259362,-73.95489131,1,0,0,3,1,2,2,4,175,3,50,3,40,24,54,84,359,27,96,9,9,10,10,9,9,2
40.7100115,-73.96551936,1,0,0,4,2,1,2,4,225,1,0,7,365,6,36,66,341,2,100,10,8,10,10,10,8,1
40.79258034,-73.94548154,1,0,0,2,1,1,1,4,125,1,0,2,180,22,38,57,304,74,92,9,8,10,10,9,9,2
40.6865594,-73.95348127,1,0,0,10,1,2,7,4,109,4,20,2,365,9,32,62,328,49,95,9,10,10,10,8,9,2
40.72602725,-73.98751205,1,0,0,5,1,2,1,4,99,3,30,2,1125,12,36,61,329,79,85,9,9,9,9,9,9,4
40.71904526,-73.99676504,1,0,0,5,1,2,2,4,199,2,35,1,365,10,10,10,237,75,86,9,8,9,9,9,8,1
40.72346521,-73.99710809,0,0,0,5,1,2,2,4,280,2,50,2,1125,14,37,60,318,54,93,9,8,9,9,10,9,3
40.68131369,-73.94112772,1,0,1,2,1,1,1,4,85,1,15,1,30,26,56,86,361,18,97,10,10,9,10,9,9,2
40.78939255,-73.97304726,1,0,0,2,1,1,1,4,245,2,245,10,14,0,0,0,1,7,100,10,10,10,10,10,10,1
40.71832963,-73.98718808,1,0,0,2,1,1,1,4,225,1,25,1,1125,30,60,90,365,6,97,10,10,10,10,10,9,1
40.77284713,-73.9861961,1,0,1,1,1,1,1,3,125,1,0,4,365,28,58,88,363,37,95,10,10,10,10,10,9,1
40.7173516,-73.99367761,1,0,1,2,1,1,1,4,85,1,25,1,1125,30,60,90,365,7,73,8,7,9,9,9,7,2
40.73610889,-74.00456246,1,0,0,2,1,1,1,4,295,1,25,1,1125,4,21,32,259,46,98,10,10,10,10,10,9,2
40.68315044,-73.93100532,1,0,1,2,1,1,2,4,62,1,35,2,31,30,60,90,365,8,100,9,9,10,10,8,9,1
40.76026855,-73.98895311,1,0,0,8,1,3,4,4,300,1,0,1,1125,13,35,48,291,31,88,9,9,9,9,10,9,1
40.68952163,-73.92645736,1,1,1,2,1,1,1,4,65,1,0,1,1125,28,58,88,363,4,80,9,8,9,7,7,9,15
40.72229867,-73.94621812,1,0,0,3,1,1,1,4,100,2,75,1,92,2,2,2,2,15,100,10,10,10,10,10,10,1
40.71565861,-73.99874674,1,0,0,5,1,2,2,4,130,3,35,1,1125,30,60,90,365,11,85,8,7,9,10,9,8,7
40.70480539,-74.00945246,1,0,0,2,1,1,2,4,140,1,0,2,20,0,0,0,0,4,87,8,8,9,9,10,9,1
40.72828036,-73.98801162,1,0,0,2,1,1,1,4,170,1,0,5,30,2,2,2,183,13,99,10,10,10,10,10,10,1
40.64091782,-74.09781975,1,1,0,16,0,8,16,4,700,1,0,2,1125,27,57,87,359,3,87,8,9,10,9,7,9,15
40.82820232,-73.94671563,1,0,0,2,1,1,1,4,100,1,0,12,23,0,2,31,285,2,90,8,4,8,10,6,8,1
40.76605423,-73.91521737,1,0,1,2,1,1,1,4,79,1,10,2,1125,30,60,90,365,6,88,9,8,9,9,8,8,2
40.77776485,-73.94433758,1,0,0,2,1,1,1,4,175,1,0,12,29,0,0,2,277,10,93,9,9,8,9,8,9,1
40.64876608,-74.08387344,1,1,1,5,1,1,3,4,79,4,10,2,1125,18,48,78,344,13,92,10,9,10,9,8,9,15
40.66320481,-73.95633946,1,0,0,6,1,2,4,4,130,4,20,3,1125,0,0,0,91,3,99,10,9,10,10,10,10,1
40.72800269,-73.98443222,1,0,0,3,1,0,1,4,119,2,10,3,120,1,24,54,321,14,92,9,9,9,9,10,9,5
40.77179389,-73.94994469,1,0,0,3,1,1,1,4,195,2,100,4,60,30,60,90,365,17,88,10,9,10,10,10,8,1
40.71260903,-73.9648053,1,0,1,2,1,1,1,4,89,1,0,1,1125,11,41,71,346,79,87,9,8,9,9,10,9,3
40.73394567,-74.00684252,1,0,0,3,1,1,1,4,250,2,25,3,30,29,59,89,364,8,89,10,9,10,10,10,9,1
40.78227572,-73.97268554,1,0,0,3,1,1,1,4,175,3,30,2,8,0,0,0,153,2,91,10,7,10,10,9,9,1
40.7100618,-73.92181288,1,2,1,6,1,1,3,4,89,2,45,1,15,0,0,0,272,6,70,8,7,9,10,9,8,2
40.73492413,-73.98910259,1,0,0,7,1,2,3,4,455,4,55,1,16960,5,35,65,322,50,92,10,9,9,10,10,9,2
40.75626503,-73.99556495,1,0,0,3,1,1,2,4,140,2,40,5,90,22,52,82,357,8,86,9,7,10,9,10,9,6
40.79010726,-73.94250776,1,0,0,6,1,2,3,4,170,3,15,3,30,23,48,74,308,10,88,9,9,8,9,7,9,1
40.76479393,-73.98786183,1,0,0,6,2,2,3,4,280,6,40,1,1125,25,52,77,328,1,100,10,10,10,10,10,10,2
40.76223263,-73.98734885,1,0,0,3,1,1,1,4,345,3,0,2,14,30,60,86,112,21,99,10,10,10,10,10,10,1
40.73221214,-73.98300635,1,0,1,2,1,1,1,4,70,1,0,2,14,0,0,0,183,1,86,8,8,8,10,10,8,1
40.8047566,-73.95423249,1,0,0,4,1,1,1,4,90,1,20,1,1125,30,60,90,365,21,81,8,8,9,9,8,8,10
40.61511019,-74.06761888,1,0,0,2,1,0,1,4,59,1,0,1,1125,27,57,84,300,12,100,10,10,10,10,10,10,1
40.66997549,-73.94398544,1,0,0,6,1,1,2,4,95,2,15,4,1125,21,51,81,350,14,94,9,9,10,10,8,9,2
40.72234779,-73.99543048,1,0,0,3,1,1,1,4,250,2,50,1,1125,30,60,90,365,4,95,10,9,10,10,10,9,1
40.82694886,-73.94708971,1,0,1,2,1,1,1,4,125,1,25,2,90,28,58,86,361,84,99,10,10,10,10,9,10,1
40.76678454,-73.98435042,1,0,0,3,1,1,1,4,200,1,0,5,30,30,60,90,365,3,80,9,10,10,10,10,7,2
40.67936962,-73.942722,1,1,0,5,1,3,3,4,115,1,30,7,365,0,0,0,91,7,98,10,10,10,10,9,10,6
40.72708877,-73.98274168,1,0,1,1,1,1,1,4,90,1,0,1,3,21,21,22,297,84,96,9,9,10,10,10,9,1
40.71511001,-74.00926044,1,0,0,4,2,2,3,4,550,1,0,3,1125,0,0,0,186,5,100,10,10,10,10,10,10,1
40.81508733,-73.96018906,1,0,0,4,1,1,2,4,180,1,0,2,1125,24,24,24,27,1,80,8,8,10,10,8,8,1
40.76000407,-73.8111734,1,1,1,2,1,1,1,4,60,1,0,2,1125,9,39,69,344,4,92,9,10,10,9,9,9,5
40.80633492,-73.94629249,1,1,1,2,1,1,1,4,110,1,25,2,1125,28,58,88,363,24,95,10,10,10,10,9,10,1
40.7071634,-73.9217094,1,0,0,3,1,0,2,4,75,2,20,1,1125,0,0,0,126,4,100,9,10,10,10,9,10,1
40.80891319,-73.96508913,1,0,0,6,1,2,3,4,400,4,50,2,1125,30,60,90,365,5,96,10,10,10,10,10,8,1
40.70101587,-73.9275276,1,0,0,4,1,2,2,4,125,4,50,2,30,26,50,80,346,26,88,10,9,9,9,8,9,1
40.66951722,-73.94376941,1,0,0,8,1,2,2,4,180,3,20,5,365,8,38,68,343,14,95,10,10,10,10,9,9,1
40.72543039,-73.84373755,1,0,0,2,1,0,1,2,70,2,25,10,30,7,37,67,342,2,90,9,9,8,9,10,9,1
40.73711583,-74.003984,1,0,0,2,1,1,1,4,220,1,0,3,1125,29,59,89,120,8,98,9,9,9,10,10,9,1
40.8416393,-73.94166876,0,0,0,2,1,0,1,4,89,1,20,3,1125,9,34,64,339,20,89,9,8,9,9,9,9,1
40.67955642,-73.95753461,1,0,0,16,2.5,2,10,4,850,12,30,3,1125,24,54,84,354,12,87,9,9,8,9,8,8,3
40.82440452,-73.95451332,1,0,1,2,1,1,1,4,41,1,19,2,28,28,28,30,224,1,100,10,10,10,10,10,10,2
40.71404208,-73.79090774,1,4,1,2,2,1,1,4,89,1,0,1,1125,30,60,90,365,1,100,10,10,10,10,10,10,1
40.71927427,-74.00453489,1,2,0,8,2,3,3,4,550,4,50,1,14,8,11,17,161,100,97,10,10,10,10,9,10,1
40.72445364,-73.94687155,1,0,1,1,1,1,1,4,55,1,0,1,1125,28,58,88,363,1,80,6,10,10,10,8,10,1
40.75776116,-73.99339845,1,0,1,2,1,1,2,4,120,1,0,1,1125,30,60,90,361,3,93,9,10,10,10,10,9,1
40.73434245,-74.00166123,1,0,0,2,1,0,1,4,127,1,0,6,1125,30,58,58,106,1,100,10,10,10,10,10,10,1
40.66876758,-73.9590742,1,0,0,4,1,1,2,4,99,1,20,1,120,30,60,90,365,15,93,9,8,9,10,9,9,1
40.84327851,-73.94116701,1,0,0,4,1,1,3,4,150,2,0,1,21,27,57,87,362,2,80,10,10,10,10,10,10,3
40.82126913,-73.95421009,1,0,1,3,1,1,1,4,121,2,14,1,1125,26,51,81,356,7,100,9,10,10,10,10,10,1
40.61487172,-73.98865689,1,0,0,2,1,2,2,4,100,2,15,5,1125,1,31,61,336,1,80,6,10,10,10,6,8,5
40.68922183,-73.91693936,1,0,1,3,2,1,2,4,79,2,10,1,1125,29,50,80,355,3,87,9,8,10,9,7,9,2
40.66770921,-73.95062443,1,0,0,3,1,2,1,4,125,1,0,3,14,30,60,90,365,2,90,10,10,9,9,8,10,1
40.83494965,-73.93928681,1,0,1,2,1,1,1,4,65,2,10,5,15,3,33,63,338,2,94,10,10,8,9,10,10,2
40.80121708,-73.93708502,1,0,0,4,1,1,2,4,80,4,0,6,30,0,0,0,35,2,90,10,9,10,10,7,9,1
40.78903044,-73.94915314,1,0,0,6,1,2,3,4,225,4,50,2,1125,30,60,90,365,47,88,9,8,10,10,8,9,1
40.65706974,-73.96092393,1,0,1,1,1,1,1,4,50,1,0,1,30,28,58,88,363,2,90,10,9,10,10,7,9,2
40.68546726,-73.99805816,1,0,1,3,1,1,1,2,108,1,0,1,365,1,31,61,336,6,100,10,9,10,10,10,10,4
40.76020864,-73.96969004,1,0,0,3,1,1,2,4,224,1,20,1,230,30,60,90,365,30,94,9,9,10,10,10,9,1
40.73104001,-74.00879111,1,0,1,2,1,1,1,4,195,1,25,1,30,28,58,88,363,7,95,9,9,10,10,10,9,1
40.72736348,-73.9821152,1,0,0,3,1,1,1,4,149,1,0,2,1125,27,57,87,259,17,96,10,10,9,10,10,10,1
40.73692818,-73.98975275,1,0,0,8,2,3,4,4,600,1,0,1,1125,17,40,60,317,16,100,10,10,10,10,10,10,1
40.7372909,-73.98359806,1,0,0,2,1,1,1,4,165,1,0,1,1125,0,14,44,319,1,100,10,6,10,10,10,8,1
40.68193706,-73.93618034,1,0,0,6,1,2,4,4,99,2,25,5,365,30,60,84,353,18,92,9,9,10,10,8,9,1
40.80882883,-73.95997055,1,0,1,3,1,1,2,4,75,1,10,1,1125,7,37,67,342,20,86,8,8,9,9,9,8,3
40.80188034,-73.94264107,1,0,1,2,1,1,1,4,80,2,10,1,60,30,60,90,365,46,79,9,7,9,9,8,8,2
40.75044984,-73.98309226,1,0,0,3,1,0,1,4,136,2,20,1,27,5,26,34,269,23,90,9,9,9,9,9,9,3
40.80675497,-73.9405771,1,0,1,1,2,1,1,4,60,1,0,30,365,3,3,3,275,1,100,10,10,10,8,8,10,2
40.72675688,-73.95501865,1,0,1,2,1,1,1,4,63,1,15,1,1125,29,29,29,29,1,100,6,10,10,10,6,8,1
40.80020482,-73.94078993,1,0,0,4,1,1,2,4,160,4,40,2,1125,28,58,88,363,4,100,10,10,10,10,9,10,3
40.76459244,-73.8818919,1,0,0,6,1,2,2,4,189,4,20,3,365,30,60,90,365,5,88,9,8,9,9,6,8,1
40.69095308,-73.90499815,1,0,1,2,1,1,1,4,99,1,0,2,365,30,60,90,365,13,82,9,7,9,10,9,8,3
40.78983651,-73.95201274,1,0,0,2,1,0,1,4,150,2,0,7,1125,0,0,2,212,2,90,10,9,10,10,9,8,1
40.7305035,-73.98334666,1,0,0,2,1,1,1,4,185,1,0,4,90,29,43,43,154,3,100,10,10,10,10,10,10,1
40.6984847,-73.91082954,1,0,0,2,1,1,1,4,45,1,10,7,92,18,18,18,203,1,100,10,10,10,10,10,10,1
40.70334189,-73.78243177,1,0,0,4,2,1,1,4,99,2,15,2,1125,30,60,90,365,10,86,9,8,10,10,9,9,1
40.73509362,-74.00323172,1,0,0,3,1,1,1,4,250,1,50,4,365,24,54,84,280,1,100,10,10,10,10,10,10,1
40.6801477,-73.94957583,1,0,0,4,1,1,2,4,100,1,0,3,1125,21,51,78,340,2,90,8,8,10,10,9,9,2
40.75868209,-73.98987333,1,0,0,2,1,1,1,4,175,1,0,5,365,0,0,0,85,31,90,9,9,9,10,10,9,1
40.72172206,-74.00372464,1,0,1,2,1,1,1,4,130,1,0,3,1125,22,52,82,357,11,80,8,7,9,9,10,8,1
40.72697172,-73.93920551,1,0,0,2,1,1,1,4,115,1,0,5,30,30,36,64,331,26,85,9,8,9,9,9,9,1
40.80582058,-73.95340281,1,0,1,2,1,1,1,4,95,2,20,2,28,8,28,34,270,88,95,10,10,10,10,9,10,1
40.72985338,-74.00406919,1,0,1,2,1,1,1,4,120,1,0,1,1125,0,0,0,94,3,93,9,7,9,10,10,9,1
40.76562624,-73.98401737,1,0,0,2,1,1,1,4,150,1,0,7,1125,29,29,29,54,1,100,10,8,10,10,10,10,1
40.6929502,-73.95626822,1,0,1,2,1,1,1,4,85,2,10,1,1125,10,15,15,264,5,84,10,8,10,10,7,8,1
40.86040153,-73.92681275,1,0,1,4,1,1,4,4,52,2,5,2,1125,21,36,57,318,19,89,9,8,10,9,8,9,4
40.6907127,-73.92307569,1,0,0,6,1,3,4,4,175,4,30,1,90,17,39,52,257,20,98,10,10,10,10,9,10,1
40.73393638,-73.98009762,1,0,1,1,1,1,1,4,70,1,0,1,1125,9,9,9,9,4,100,10,9,10,10,10,10,1
40.68890289,-73.92469142,1,0,0,2,1,0,1,4,95,0,0,3,1125,30,60,90,365,27,89,9,10,9,10,8,9,1
40.7315701,-74.00107426,1,0,0,2,1,1,1,4,200,2,0,3,90,26,56,86,361,20,92,9,9,9,10,10,9,1
40.67150249,-73.87806798,1,1,1,2,1,1,1,4,62,1,0,1,1125,30,60,90,365,1,100,10,10,10,10,8,10,2
40.76317977,-73.88628616,1,0,1,2,1,1,1,4,59,1,20,1,1125,30,60,90,365,1,80,10,10,10,10,8,8,12
40.8257531,-73.93725068,1,0,0,4,1,1,2,4,100,1,0,1,1125,21,45,75,75,9,98,10,10,10,10,9,9,1
40.68882838,-73.96901571,1,0,0,2,1,1,1,4,150,2,20,10,30,30,60,90,365,6,95,10,9,9,9,10,9,1
40.71012641,-74.00451987,1,0,0,2,1,1,1,4,170,1,0,5,30,0,0,0,1,2,90,10,9,10,10,9,9,1
40.67775375,-73.96475275,1,0,0,5,1.5,2,2,4,145,4,50,1,1125,0,0,0,153,1,100,10,10,10,10,10,10,1
40.72719411,-73.9851605,1,0,0,6,1,2,3,4,350,4,25,1,1125,29,59,89,347,3,87,9,10,9,9,9,9,1
40.75384788,-73.78095596,1,0,1,2,1,1,1,4,85,2,25,1,30,29,59,89,364,4,100,9,9,9,10,10,10,2
40.68047293,-73.95156946,1,0,0,4,1,2,3,4,100,1,0,3,1125,21,36,66,341,1,100,10,10,10,10,8,10,2
40.69900579,-73.91409556,1,0,1,2,2,1,1,4,80,1,0,1,1125,18,18,18,45,1,100,10,10,10,10,10,10,1
40.68370292,-73.91591408,1,0,1,2,2,1,1,4,50,1,15,1,16,29,59,89,364,9,91,10,9,9,9,8,9,1
40.68840775,-73.97341862,1,0,0,2,1,1,1,4,150,1,0,7,365,0,0,0,153,42,98,10,10,10,10,10,10,1
40.68698628,-73.9750725,1,0,0,2,1,0,1,4,140,1,0,4,1125,30,60,90,365,2,90,9,9,10,10,9,9,1
40.65826002,-73.95950606,1,0,0,6,1,1,3,4,125,2,50,5,30,27,57,87,362,9,83,8,8,10,10,8,8,1
40.83381626,-73.94021991,1,0,1,1,1,1,1,4,90,1,20,2,1125,28,58,88,363,5,100,10,10,10,10,8,10,2
40.71261295,-74.00792568,1,0,0,4,1,0,2,4,195,1,0,5,365,9,9,9,186,3,80,9,9,9,9,10,8,1
40.69576925,-73.98292532,1,0,1,2,1,1,1,4,80,1,15,3,60,23,53,83,358,3,92,9,9,10,9,9,9,1
40.73944765,-73.9899722,1,0,0,2,1,1,1,4,225,2,15,2,30,30,60,90,365,14,97,10,10,10,10,10,9,1
40.85235021,-73.78872811,1,0,0,4,1,1,2,4,89,2,10,3,330,19,22,52,327,24,97,10,10,10,10,9,10,1
40.84896765,-73.94016054,1,0,1,2,1.5,1,1,4,70,1,25,1,1125,30,60,90,365,1,100,10,10,10,10,10,10,1
40.69597936,-73.98519303,1,0,1,2,1,1,1,4,100,1,10,1,30,28,58,88,363,17,93,9,9,10,10,9,9,1
40.82210383,-73.94467216,1,0,0,2,1,0,1,4,120,2,20,1,1125,26,56,86,361,18,96,10,10,10,10,9,9,1
40.76452188,-73.98614439,1,0,0,4,1,2,2,4,150,1,0,4,1125,15,43,68,336,22,86,8,8,9,9,9,8,1
40.75779443,-73.96988223,1,0,1,2,1,1,1,4,105,1,0,1,1125,24,26,56,56,58,74,7,6,9,9,9,8,2
40.75781238,-73.99889222,0,0,1,2,1,1,1,4,135,2,50,4,1125,30,60,90,361,8,91,9,9,10,10,10,9,2
40.67757085,-73.96412198,1,0,0,2,1,1,1,4,150,1,0,1,1125,3,3,3,55,2,100,10,10,10,10,10,10,1
40.70904808,-73.91119086,1,0,1,1,1,1,1,4,53,1,0,1,1125,0,0,1,276,6,90,9,8,10,10,9,10,1
40.68791202,-73.92769751,1,1,2,4,1,1,4,4,30,1,29,1,1125,26,56,86,361,16,91,9,10,9,8,8,9,15
40.76550674,-73.97717755,1,0,0,4,1.5,2,2,4,475,4,0,3,100,1,27,53,295,19,97,9,10,10,10,10,10,1
40.72741657,-74.00204958,1,0,0,2,1,1,1,4,200,1,0,1,1125,24,47,73,337,4,90,9,9,10,10,10,8,2
40.67049359,-73.95042586,1,0,1,2,1,1,1,4,69,1,0,14,31,27,57,87,362,25,93,9,9,10,10,9,9,1
40.73872607,-73.980999,1,0,0,2,1,1,1,4,165,1,0,1,1125,0,0,0,169,4,100,10,10,10,10,10,10,1
40.72157326,-73.99741561,1,0,1,2,1,1,1,4,140,1,0,1,4,18,48,78,353,7,87,10,8,10,10,10,9,1
40.82227447,-73.94432377,1,0,0,2,1,1,1,4,103,1,0,1,10,29,56,86,361,79,91,9,8,10,10,8,9,1
40.66757808,-73.92844729,1,0,0,3,1,1,2,4,99,1,0,1,7,0,2,25,300,7,91,9,9,10,10,7,9,1
40.68507162,-73.90966149,1,0,0,10,1.5,3,4,4,325,4,7,6,1125,30,60,90,365,1,89,8,10,8,10,8,8,9
40.72903796,-73.94970998,1,0,1,2,1,1,1,4,70,1,12,1,99,24,51,81,81,9,87,9,8,9,9,9,9,1
40.68568411,-73.91215538,1,0,1,2,1,1,1,4,70,2,20,1,1125,2,32,62,337,1,97,10,10,10,10,8,10,1
40.70002619,-73.92852914,1,0,1,2,1,1,1,4,175,1,0,1,1125,30,60,90,365,2,100,10,9,10,10,9,9,1
40.76280229,-73.99556603,1,0,0,2,1,0,1,4,190,1,0,4,60,0,0,0,231,1,100,10,10,10,10,10,10,1
40.6742549,-73.75796294,1,0,0,5,1,1,2,4,105,2,20,1,14,30,60,90,364,1,100,10,10,10,10,10,8,1
40.73608147,-74.00617902,1,0,0,4,1,2,2,4,199,2,89,1,1125,30,60,90,365,7,94,10,9,9,10,10,9,1
40.7953106,-73.93329729,1,0,0,4,1,1,1,4,125,1,0,4,7,23,53,83,344,21,91,9,9,10,10,8,9,1
40.83701643,-73.94509552,1,0,1,3,1,1,2,4,70,1,0,1,1125,19,49,79,354,1,80,10,10,10,10,10,6,2
40.81660564,-73.94335457,1,0,1,1,1,1,1,4,70,1,0,1,1125,28,58,88,363,2,99,10,10,10,10,9,10,1
40.75669941,-73.96791635,1,0,0,2,1,0,1,4,140,1,0,4,21,15,45,72,104,17,92,9,9,9,10,10,9,1
40.73637884,-74.00232634,1,0,1,2,1,1,1,4,150,1,0,3,20,30,60,90,234,1,100,10,10,10,10,10,8,1
40.7645193,-73.98945568,1,0,1,2,1,1,1,4,85,1,0,1,1500,22,51,81,356,22,79,9,7,8,9,9,9,3
40.71318045,-73.99158634,1,0,1,2,1,1,1,4,105,1,0,2,365,30,60,90,354,1,97,10,8,10,10,10,10,1
40.71368293,-73.91373543,1,0,1,2,1,1,1,4,46,1,5,4,1125,19,48,77,77,18,97,10,10,10,10,9,10,1
40.78583174,-73.9435871,1,0,1,2,1.5,1,1,3,65,1,0,3,120,30,60,90,365,22,93,10,8,9,10,9,9,1
40.80602036,-73.94312662,1,0,0,5,1,2,3,4,325,2,12,1,1125,26,56,86,361,6,93,9,9,9,9,8,9,2
40.78527774,-73.94189654,1,0,1,2,1,1,1,4,135,1,0,1,1125,9,24,54,329,1,80,10,8,10,8,6,8,1
40.76466118,-73.99324801,1,0,1,2,1,1,1,4,169,1,30,3,30,11,41,71,346,1,100,10,8,10,10,10,10,1
40.73308556,-74.00145276,1,0,0,2,1,0,1,4,200,1,0,2,365,2,2,2,274,1,100,10,10,10,10,10,10,1
40.82747312,-73.9433364,1,0,0,4,1,1,1,4,130,1,20,1,1125,29,59,89,364,4,93,10,9,10,10,8,10,1
40.72550214,-74.00241774,1,0,0,2,1,0,1,4,200,1,0,3,10,21,51,81,356,19,99,10,10,10,10,10,10,2
40.72590066,-73.98457849,1,0,0,6,1,2,3,4,289,3,25,1,1125,30,60,90,365,38,87,9,9,9,10,9,9,3
40.73352531,-74.00749114,1,0,0,2,1,1,1,4,150,1,0,7,60,3,3,3,4,9,97,10,9,9,9,10,10,1
40.69653649,-73.90616624,1,0,2,2,1,1,1,4,75,1,0,1,14,30,60,90,365,1,80,8,8,10,10,6,10,1
40.72723834,-73.98638864,1,0,0,2,1,1,1,4,175,1,0,1,1125,2,2,2,2,1,80,6,6,10,10,8,10,1
40.83401704,-73.94563068,1,0,0,4,1,2,2,4,100,2,25,4,1125,0,0,0,52,1,80,10,8,8,10,8,8,1
40.6969429,-73.92386194,0,0,0,3,1,3,3,4,289,3,40,1,1125,30,60,90,365,7,100,10,10,10,10,9,9,4
40.69157518,-73.92114737,0,0,0,2,1,1,1,4,78,2,10,3,1125,12,21,26,229,6,80,9,8,10,10,7,9,2
40.69521469,-73.92490607,1,0,1,1,1,1,1,4,70,1,20,1,1125,30,60,90,365,5,80,9,8,8,8,8,8,4
40.70078349,-73.91568756,0,0,0,2,1,0,1,4,90,2,50,3,1125,29,31,57,210,9,91,9,8,9,10,10,8,1
40.69576858,-73.93507684,1,0,1,2,1,1,1,4,70,1,30,2,31,20,50,80,355,11,96,9,9,9,9,8,9,2
40.70076695,-73.93198138,1,0,1,2,1,1,1,2,70,2,20,2,7,27,57,87,362,6,100,10,10,10,10,9,10,1
40.69520084,-73.91430372,0,0,0,4,1,1,1,4,130,2,25,2,30,30,60,90,365,10,84,9,9,9,9,7,8,1
40.69191131,-73.91571706,1,0,0,6,2,2,3,4,200,4,25,1,1125,30,60,90,365,3,80,10,7,7,8,7,7,2
